,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263,mu_264,mu_265,mu_266,mu_267,mu_268,mu_269,mu_270,mu_271,mu_272,mu_273,mu_274,mu_275,mu_276,mu_277,mu_278,mu_279,mu_280,mu_281,mu_282,mu_283,mu_284,mu_285,mu_286,mu_287
10,1,"[2.361702127658528, 5.640000000005677, 'optimal', 'optimal']","[-3.354403182474294e-14, 0.8828828828861024, 'optimal', 'optimal']","[-9.775231420686678e-13, 1.0000000000057279, 'optimal', 'optimal']","[-4.033777592264058e-13, 1.0000000000132234, 'optimal', 'optimal']","[-1.3714165093175295e-12, 1.0000000000006164, 'optimal', 'optimal']","[-1.0962698793706382e-12, 1.0000000000002327, 'optimal', 'optimal']","[-5.999176788494125e-13, 1.0000000000001483, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,"[1.5227272727207584, 3.917708333336805, 'optimal', 'optimal']","[-2.127036501232513e-14, 0.9756614654044996, 'optimal', 'optimal']","[-2.2157959389131695e-14, 1.0000000000019167, 'optimal', 'optimal']","[-1.934278540171126e-14, 1.0000000000047506, 'optimal', 'optimal']","[-1.904864870517211e-14, 1.000000000004269, 'optimal', 'optimal']","[-1.898374285268433e-14, 1.0000000000039135, 'optimal', 'optimal']","[-1.9228015554009887e-14, 1.0000000000036489, 'optimal', 'optimal']","[-1.958619339250363e-14, 1.0000000000023808, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,"[1.2964843749909705, 2.800625000002375, 'optimal', 'optimal']","[-8.191779677345435e-14, 1.0000000000000684, 'optimal', 'optimal']","[-7.063730193591031e-14, 1.0000000000135982, 'optimal', 'optimal']","[-6.247205092021283e-14, 1.0000000000003448, 'optimal', 'optimal']","[-5.606132398236888e-14, 1.000000000001145, 'optimal', 'optimal']","[-4.8409845712185274e-14, 0.9779899185201336, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,"[0.9736842105219468, 1.980000000006892, 'optimal', 'optimal']","[-4.014593302134124e-14, 0.711237553349444, 'optimal', 'optimal']","[-3.350958322128787e-14, 1.0000000000000708, 'optimal', 'optimal']","[-3.0410145447464075e-14, 1.0000000000021994, 'optimal', 'optimal']","[-2.0416033097110255e-14, 1.0000000000005909, 'optimal', 'optimal']","[-1.697053083570392e-14, 1.0000000000012959, 'optimal', 'optimal']","[-1.3233961174931268e-14, 1.0000000000001261, 'optimal', 'optimal']","[-1.2569239475229869e-14, 0.8369028006817613, 'optimal', 'optimal']","[-1.1908083607954259e-14, 0.5186916564169701, 'optimal', 'optimal']","[-1.1975315962621527e-14, 0.5186916564196327, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,"[1.8695652173821324, 4.560000000007876, 'optimal', 'optimal']","[-5.89514915327054e-14, 0.9171856639283367, 'optimal', 'optimal']","[-5.737059141280803e-14, 1.000000000000245, 'optimal', 'optimal']","[-5.483570771604679e-14, 1.0000000000001845, 'optimal', 'optimal']","[-4.754655485746422e-14, 1.0000000000001363, 'optimal', 'optimal']","[-4.33559559133117e-14, 1.0000000000001275, 'optimal', 'optimal']","[-3.8716793006077247e-14, 1.0000000000001006, 'optimal', 'optimal']","[-3.6547059210244494e-14, 1.0000000000000884, 'optimal', 'optimal']","[-3.1637230491812566e-14, 1.0000000000002065, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,"[1.6304347826036047, 3.1041666666833696, 'optimal', 'optimal']","[-7.12299245412714e-13, 0.5698550724642336, 'optimal', 'optimal']","[-8.821475671759763e-13, 1.000000000000446, 'optimal', 'optimal']","[-5.861754101623342e-13, 1.0000000000005003, 'optimal', 'optimal']","[-4.975585231127788e-13, 0.78617604554632, 'optimal', 'optimal']","[-4.901081459039438e-13, 0.7861760455149783, 'optimal', 'optimal']","[-4.966532234678777e-13, 0.7537420352178741, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,"[0.6499999999943026, 2.3000000000106464, 'optimal', 'optimal']","[-7.348799078256923e-15, 1.0000000000001275, 'optimal', 'optimal']","[-1.1929718932365612e-14, 1.000000000000057, 'optimal', 'optimal']","[-1.2522961282033142e-14, 1.0000000000016398, 'optimal', 'optimal']","[-1.2418344794200601e-14, 1.0000000000007618, 'optimal', 'optimal']","[-1.1584784432802314e-14, 1.000000000000373, 'optimal', 'optimal']","[-1.0875299804167928e-14, 1.0000000000005977, 'optimal', 'optimal']","[-1.0467325011491558e-14, 1.0000000000014138, 'optimal', 'optimal']","[-9.958114679394773e-15, 0.87000000002214, 'optimal', 'optimal']","[-9.144882383594892e-15, 0.8700000000192148, 'optimal', 'optimal']","[-8.161474952017858e-15, 0.8700000000179502, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,"[0.7761332099906602, 2.0897321428606315, 'optimal', 'optimal']","[-3.4684468026491424e-15, 1.00000000000095, 'optimal', 'optimal']","[-3.911290270712321e-15, 1.0000000000004405, 'optimal', 'optimal']","[-4.494000493305279e-15, 1.0000000000002713, 'optimal', 'optimal']","[-4.89108184721713e-15, 1.0000000000001623, 'optimal', 'optimal']","[-5.026865405882074e-15, 1.0000000000001392, 'optimal', 'optimal']","[-5.017511863608837e-15, 1.0000000000001457, 'optimal', 'optimal']","[-4.985012808081114e-15, 1.0000000000001639, 'optimal', 'optimal']","[-4.933145940167044e-15, 1.000000000000183, 'optimal', 'optimal']","[-4.8704582106120095e-15, 1.0000000000002645, 'optimal', 'optimal']","[-4.8801536314565e-15, 1.0000000000003224, 'optimal', 'optimal']","[-4.8993091242903846e-15, 1.0000000000003422, 'optimal', 'optimal']","[-4.918035237826716e-15, 1.0000000000003877, 'optimal', 'optimal']","[-4.91879765376815e-15, 1.0000000000004066, 'optimal', 'optimal']","[-4.920424953775101e-15, 1.0000000000004419, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,"[0.33281249999837215, 1.25925925926013, 'optimal', 'optimal']","[-1.563777492581958e-14, 1.0000000000030655, 'optimal', 'optimal']","[-4.82472412367076e-13, 1.0000000000058373, 'optimal', 'optimal']","[-9.600952914202526e-15, 1.0000000000035967, 'optimal', 'optimal']","[-7.084737329643803e-13, 1.000000000004285, 'optimal', 'optimal']","[-6.323636660056895e-13, 1.000000000000799, 'optimal', 'optimal']","[-6.420336483753166e-13, 1.0000000000007103, 'optimal', 'optimal']","[-6.51842139791219e-13, 1.000000000000765, 'optimal', 'optimal']","[-6.320135879122852e-13, 1.0000000000007285, 'optimal', 'optimal']","[-4.727053466156683e-13, 1.0000000000017553, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,"[1.6533653845819156, 3.800000000021806, 'optimal', 'optimal']","[-2.4626924613966475e-13, 1.0000000000035691, 'optimal', 'optimal']","[-2.9146073053836044e-13, 1.0000000000010798, 'optimal', 'optimal']","[-1.8508942082614553e-13, 1.000000000001434, 'optimal', 'optimal']","[-2.304922898576509e-13, 1.000000000004613, 'optimal', 'optimal']","[-2.7067707458997963e-13, 1.0000000000049434, 'optimal', 'optimal']","[-2.7160586867353717e-13, 0.8891754671021883, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,"[2.999999999974728, 7.000000000060558, 'optimal', 'optimal']","[-2.221479149523003e-13, 0.7322253001042908, 'optimal', 'optimal']","[-2.2571181408085526e-13, 0.9089829837887109, 'optimal', 'optimal']","[-1.981317357433414e-13, 0.8341130604337228, 'optimal', 'optimal']","[-3.168659523669237e-13, 1.00000000000191, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,"[0.5641304347825625, 2.2500000000160205, 'optimal', 'optimal']","[-3.2746214532419975e-15, 1.0000000000018001, 'optimal', 'optimal']","[-2.9275253905054927e-15, 1.0000000000000868, 'optimal', 'optimal']","[-2.7106643911998252e-15, 1.000000000002766, 'optimal', 'optimal']","[-2.321096950524256e-15, 1.000000000002406, 'optimal', 'optimal']","[-2.1424157695694182e-15, 0.9569567586996051, 'optimal', 'optimal']","[-2.0455083069446434e-15, 1.00000000000014, 'optimal', 'optimal']","[-1.9236418156422814e-15, 1.000000000001205, 'optimal', 'optimal']","[-1.9945076399167335e-15, 1.0000000000010187, 'optimal', 'optimal']","[-2.1356299359752017e-15, 1.0000000000008533, 'optimal', 'optimal']","[-2.291290291190898e-15, 1.000000000000847, 'optimal', 'optimal']","[-2.4065024324358655e-15, 1.0000000000010392, 'optimal', 'optimal']","[-2.5836837490975206e-15, 1.0000000000010683, 'optimal', 'optimal']","[-2.742972790671559e-15, 1.0000000000010947, 'optimal', 'optimal']","[-2.8467911853992212e-15, 1.000000000001091, 'optimal', 'optimal']","[-2.955261177679634e-15, 1.000000000001155, 'optimal', 'optimal']","[-3.051712002787089e-15, 1.0000000000000313, 'optimal', 'optimal']","[-3.0535388253046554e-15, 1.000000000002618, 'optimal', 'optimal']","[-3.049479689419467e-15, 1.0000000000024114, 'optimal', 'optimal']","[-3.0507512122391926e-15, 1.0000000000022713, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,"[0.5633802816896054, 1.444444444445779, 'optimal', 'optimal']","[-2.9556780429582327e-12, 1.0000000000065128, 'optimal', 'optimal']","[-3.954535835386014e-14, 1.0000000000064377, 'optimal', 'optimal']","[-3.8766017788205576e-14, 1.0000000000001306, 'optimal', 'optimal']","[-3.643751757879648e-14, 1.000000000000546, 'optimal', 'optimal']","[-2.7173084527035156e-12, 0.7082437276010592, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,"[0.6153846153139756, 1.3541666666668488, 'optimal', 'optimal']","[0.11346153841998578, 1.0000000000007816, 'optimal', 'optimal']","[-2.7961905580251037e-14, 0.8865384615461047, 'optimal', 'optimal']","[-2.2572475386767058e-14, 0.8865384615636797, 'optimal', 'optimal']","[-1.77713214980845e-14, 0.8865384615595082, 'optimal', 'optimal']","[-1.7316863190034445e-14, 0.6186655405680679, 'optimal', 'optimal']","[-1.757221010065836e-14, 0.6186655405435069, 'optimal', 'optimal']","[-1.7852640563782622e-14, 0.6186655405550125, 'optimal', 'optimal']","[-1.663285883273567e-14, 0.618665540575892, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,"[0.26086956520388604, 1.0830721003136996, 'optimal', 'optimal']","[-2.024295907831651e-15, 1.0000000000038622, 'optimal', 'optimal']","[-8.798524943998974e-15, 1.0000000000001064, 'optimal', 'optimal']","[-9.622534663017662e-15, 1.000000000003849, 'optimal', 'optimal']","[-7.88645018498806e-15, 0.7416467780534571, 'optimal', 'optimal']","[-8.29285229396448e-15, 0.4067408377021719, 'optimal', 'optimal']","[-7.253644803962689e-15, 0.40674083770222497, 'optimal', 'optimal']","[-6.4055613502620995e-15, 0.40674083770281294, 'optimal', 'optimal']","[-5.911039883536643e-15, 0.4067408377138496, 'optimal', 'optimal']","[-5.612260028450524e-15, 0.4067408376966977, 'optimal', 'optimal']","[-5.5396196003956405e-15, 0.4067408376968373, 'optimal', 'optimal']","[-5.350280388884954e-15, 0.40674083770208586, 'optimal', 'optimal']","[-4.978341478613637e-15, 0.4009915444347431, 'optimal', 'optimal']","[-5.1639805014820376e-15, 0.40099154443238316, 'optimal', 'optimal']","[-4.861665582308048e-15, 0.4009915444318488, 'optimal', 'optimal']","[-4.62586529171133e-15, 0.40099154443057344, 'optimal', 'optimal']","[-4.713114797938416e-15, 0.40099154443019347, 'optimal', 'optimal']","[-4.577697075895753e-15, 0.4009915444305741, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,"[1.0690732384077193, 2.3260869565508115, 'optimal', 'optimal']","[-1.09840790741239e-12, 1.0000000000003861, 'optimal', 'optimal']","[-7.511166281234565e-13, 1.000000000000747, 'optimal', 'optimal']","[-5.081138187189433e-13, 0.9508383064125665, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,"[0.04432132963354488, 4.816954022992511, 'optimal', 'optimal']","[-3.709705322314716e-16, 0.9999999999997407, 'optimal', 'optimal']","[-3.7515974220528227e-16, 0.9999999999996594, 'optimal', 'optimal']","[-3.550968243768785e-16, 0.9999999999998606, 'optimal', 'optimal']","[-3.4354653879223173e-16, 0.9999999999999247, 'optimal', 'optimal']","[-3.6449823410416944e-16, 0.9999999999998024, 'optimal', 'optimal']","[-3.6321435252063487e-16, 0.9999999999997399, 'optimal', 'optimal']","[-3.7988413634244737e-16, 0.9999999999998703, 'optimal', 'optimal']","[-3.753358097078732e-16, 0.9999999999998526, 'optimal', 'optimal']","[-3.750076557549318e-16, 0.9999999999997924, 'optimal', 'optimal']","[-3.739839504967865e-16, 0.999999999999793, 'optimal', 'optimal']","[-3.7206419559519596e-16, 0.9999999999997133, 'optimal', 'optimal']","[-3.736005331567983e-16, 0.9999999999997383, 'optimal', 'optimal']","[-3.729011255113411e-16, 0.999999999999676, 'optimal', 'optimal']","[-3.726122828930051e-16, 0.9999999999996837, 'optimal', 'optimal']","[-3.728437032520261e-16, 0.9999999999996527, 'optimal', 'optimal']","[-3.721346108661766e-16, 0.9999999999996534, 'optimal', 'optimal']","[-3.7106259126353215e-16, 0.9999999999996548, 'optimal', 'optimal']","[-3.74117717101774e-16, 0.9999999999995945, 'optimal', 'optimal']","[-3.741400163448958e-16, 0.999999999999362, 'optimal', 'optimal']","[-3.847170411116103e-16, 0.9999999999993708, 'optimal', 'optimal']","[-3.845307060129824e-16, 0.9999999999990344, 'optimal', 'optimal']","[-3.8529396848523557e-16, 0.9999999999991684, 'optimal', 'optimal']","[-3.9414419084655096e-16, 0.9999999999992948, 'optimal', 'optimal']","[-3.9513495030717945e-16, 0.999999999999308, 'optimal', 'optimal']","[-3.985370141834675e-16, 0.9999999999993394, 'optimal', 'optimal']","[-4.032413471664545e-16, 0.9999999999992425, 'optimal', 'optimal']","[-4.0250186956258964e-16, 0.9999999999987977, 'optimal', 'optimal']","[-4.053287331072039e-16, 0.999999999998572, 'optimal', 'optimal']","[-4.083933730045126e-16, 0.9999999999999769, 'optimal', 'optimal']","[-4.1730409134745923e-16, 0.9999999999999751, 'optimal', 'optimal']","[-4.17210633544901e-16, 0.9999999999999784, 'optimal', 'optimal']","[-4.1788838751006766e-16, 0.9999999999999774, 'optimal', 'optimal']","[-4.189673082684375e-16, 0.9999999999999768, 'optimal', 'optimal']","[-4.198938924334838e-16, 0.9999999999999756, 'optimal', 'optimal']","[-4.260299311057679e-16, 0.9999999999999714, 'optimal', 'optimal']","[-4.320844734606667e-16, 0.9999999999999671, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,"[0.921874999981046, 1.5423728813583926, 'optimal', 'optimal']","[0.5636058856375835, 1.0000000000022669, 'optimal', 'optimal']","[-5.466695465284957e-14, 0.43639411437033565, 'optimal', 'optimal']","[-5.645229649982109e-14, 0.43639411438873077, 'optimal', 'optimal']","[-5.600168396599713e-14, 0.4363941143941552, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
