,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
396,1,"[1.2999999999994698, 2.4333333333350975, 'optimal', 'optimal']","[-2.2713099174052662e-13, 0.903125000006079, 'optimal', 'optimal']","[-4.123038678796804e-14, 1.0000000000004858, 'optimal', 'optimal']","[-6.538750579450668e-14, 1.0000000000041922, 'optimal', 'optimal']","[-7.122911986006145e-14, 1.0000000000017628, 'optimal', 'optimal']","[-8.972683307200606e-14, 1.0000000000005542, 'optimal', 'optimal']","[-1.0155719417056232e-13, 1.0000000000003517, 'optimal', 'optimal']","[-1.0755527543624366e-13, 1.0000000000004037, 'optimal', 'optimal']","[-1.1144973535659348e-13, 1.000000000000449, 'optimal', 'optimal']","[-1.1709905212688053e-13, 0.9072289156637021, 'optimal', 'optimal']","[-1.1800349055828713e-13, 0.9072289156638725, 'optimal', 'optimal']","[-1.1889387083293913e-13, 0.9072289156638256, 'optimal', 'optimal']","[-1.1889121257851764e-13, 0.9072289156630406, 'optimal', 'optimal']","[-1.193255916257083e-13, 0.9072289156630623, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1,"[1.7624999999872661, 4.843421052678537, 'optimal', 'optimal']","[-3.21022817510945e-14, 0.9999999999991974, 'optimal', 'optimal']","[-1.2467223031390791e-14, 0.9999999999999322, 'optimal', 'optimal']","[-4.950195740251571e-13, 0.9999999999990148, 'optimal', 'optimal']","[-4.707287351657014e-13, 0.9999999999988295, 'optimal', 'optimal']","[-4.588888743165674e-13, 0.9364969111440311, 'optimal', 'optimal']","[-4.681011325750459e-13, 0.9364969111440075, 'optimal', 'optimal']","[-4.826494386720628e-13, 0.9364969111439907, 'optimal', 'optimal']","[-4.852214119462358e-13, 0.9364969111440011, 'optimal', 'optimal']","[-3.764374842671816e-13, 0.9364969111440359, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1,"[0.7599999999998767, 2.6250000000094076, 'optimal', 'optimal']","[-4.939166928378212e-15, 0.99999999999977, 'optimal', 'optimal']","[-3.542156708850738e-15, 0.99999999999989, 'optimal', 'optimal']","[-2.96797708146554e-14, 0.9999999999990963, 'optimal', 'optimal']","[-4.1156603905022716e-14, 0.9999999999995801, 'optimal', 'optimal']","[-4.2415930787571696e-14, 0.999999999999256, 'optimal', 'optimal']","[-4.3514246774645015e-14, 0.9999999999994982, 'optimal', 'optimal']","[-3.9191155187843245e-14, 0.9999999999999215, 'optimal', 'optimal']","[-4.237026160070452e-14, 0.6869158878543706, 'optimal', 'optimal']","[-4.1949882803783096e-14, 0.7413127413133689, 'optimal', 'optimal']","[-4.272238960914137e-14, 0.741312741313291, 'optimal', 'optimal']","[-4.983335503034077e-14, 0.741312741313196, 'optimal', 'optimal']","[-5.448075081160872e-14, 0.741312741313121, 'optimal', 'optimal']","[-5.940765292676503e-14, 0.7413127413133819, 'optimal', 'optimal']","[-7.969266167488491e-14, 0.741312741313306, 'optimal', 'optimal']","[-8.929548398568091e-14, 0.7413127413132407, 'optimal', 'optimal']","[-1.3094626307479644e-13, 0.7413127413131497, 'optimal', 'optimal']","[-1.8492729402843274e-13, 0.7413127413131768, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1,"[0.36585365852274776, 1.5238095238099545, 'optimal', 'optimal']","[-1.684211596082482e-13, 1.0000000000000362, 'optimal', 'optimal']","[-2.1222363429193909e-13, 1.000000000000083, 'optimal', 'optimal']","[-1.2085338223719096e-13, 1.0000000000001856, 'optimal', 'optimal']","[-1.5442769816541035e-13, 1.00000000000014, 'optimal', 'optimal']","[-1.7761379891676368e-13, 1.0000000000001636, 'optimal', 'optimal']","[-1.982477102891368e-13, 1.0000000000002718, 'optimal', 'optimal']","[-2.115687961892976e-13, 1.000000000000404, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1,"[0.5249999999997995, 1.9047619047714939, 'optimal', 'optimal']","[-1.2277866036378335e-14, 1.0000000000002702, 'optimal', 'optimal']","[-8.462065765485571e-15, 1.0000000000005544, 'optimal', 'optimal']","[-8.349650492476171e-15, 1.00000000000028, 'optimal', 'optimal']","[-6.700915749687297e-15, 1.0000000000054272, 'optimal', 'optimal']","[-6.224996662824076e-15, 1.0000000000001128, 'optimal', 'optimal']","[-6.3975325686444885e-15, 0.6587190693115018, 'optimal', 'optimal']","[-6.581854739933109e-15, 0.6587190693104708, 'optimal', 'optimal']","[-6.590100931798319e-15, 0.6587190693099748, 'optimal', 'optimal']","[-6.822675306675523e-15, 0.6587190693102485, 'optimal', 'optimal']","[-6.999413998920257e-15, 0.6587190693105204, 'optimal', 'optimal']","[-7.121958971087053e-15, 0.658719069310823, 'optimal', 'optimal']","[-7.287636183158327e-15, 0.6587190693114353, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1,"[2.484848484824532, 7.200000000374805, 'optimal', 'optimal']","[-1.0595292156716122e-12, 1.0000000000023586, 'optimal', 'optimal']","[-4.160450674364274e-14, 1.0000000000028109, 'optimal', 'optimal']","[-2.1342180236918735e-12, 1.0000000000029303, 'optimal', 'optimal']","[-1.5604648559322402e-12, 1.0000000000034872, 'optimal', 'optimal']","[-7.646576038441812e-14, 1.0000000000036675, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1,"[0.09999999998286364, 2.0512734584819543, 'optimal', 'optimal']","[-2.920953374802251e-15, 0.9999999999999687, 'optimal', 'optimal']","[-2.936979344582446e-15, 0.9999999999999856, 'optimal', 'optimal']","[-3.4901152792169842e-15, 0.9999999999993423, 'optimal', 'optimal']","[-3.0295128275944843e-15, 0.9999999999999412, 'optimal', 'optimal']","[-3.1318414341750674e-15, 0.9999999999999226, 'optimal', 'optimal']","[-3.075914062043204e-15, 0.999999999999929, 'optimal', 'optimal']","[-2.8486871819770584e-15, 0.9999999999999308, 'optimal', 'optimal']","[-2.7321981670919996e-15, 0.999999999999892, 'optimal', 'optimal']","[-2.593083131576272e-15, 0.999999999999869, 'optimal', 'optimal']","[-2.6376944886216557e-15, 0.9999999999998684, 'optimal', 'optimal']","[-2.6188216758685093e-15, 0.9999999999998616, 'optimal', 'optimal']","[-2.35246417957075e-15, 0.9999999999998518, 'optimal', 'optimal']","[-2.417341245258778e-15, 0.9999999999999012, 'optimal', 'optimal']","[-2.389274534063201e-15, 0.9999999999998926, 'optimal', 'optimal']","[-2.371343559910164e-15, 0.9999999999998788, 'optimal', 'optimal']","[-2.2248861611256726e-15, 0.9999999999997097, 'optimal', 'optimal']","[-2.238457793888493e-15, 0.9999999999987023, 'optimal', 'optimal']","[-2.2969278038589605e-15, 0.9999999999987135, 'optimal', 'optimal']","[-2.3626609705344862e-15, 0.9999999999987272, 'optimal', 'optimal']","[-2.4217116479387196e-15, 0.9999999999987248, 'optimal', 'optimal']","[-2.48256578808442e-15, 0.9999999999987416, 'optimal', 'optimal']","[-2.5269925425453705e-15, 0.9999999999987874, 'optimal', 'optimal']","[-2.6027139985428277e-15, 0.9999999999988387, 'optimal', 'optimal']","[-2.693482271231922e-15, 0.9999999999988642, 'optimal', 'optimal']","[-2.7333048498847083e-15, 0.9999999999987077, 'optimal', 'optimal']","[-2.784145490129461e-15, 0.9999999999980478, 'optimal', 'optimal']","[-2.8527721893109367e-15, 0.9999999999981245, 'optimal', 'optimal']","[-2.905582396709468e-15, 0.9999999999981949, 'optimal', 'optimal']","[-2.8619660997028765e-15, 0.9999999999982104, 'optimal', 'optimal']","[-2.8854792595547876e-15, 0.9999999999984108, 'optimal', 'optimal']","[-2.880605373215125e-15, 0.9999999999982803, 'optimal', 'optimal']","[-2.8708992100304066e-15, 0.9999999999982765, 'optimal', 'optimal']","[-2.854033247101744e-15, 0.9999999999982775, 'optimal', 'optimal']","[-2.8361817670493987e-15, 0.9999999999982897, 'optimal', 'optimal']","[-2.832679121003052e-15, 0.9999999999983269, 'optimal', 'optimal']","[-2.8238392866192394e-15, 0.9999999999983801, 'optimal', 'optimal']","[-2.8124335860523085e-15, 0.9999999999984485, 'optimal', 'optimal']","[-2.79846700444463e-15, 0.9999999999985081, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,1,"[1.222222222214298, 2.9354838709695636, 'optimal', 'optimal']","[-1.0369873716245275e-12, 1.000000000005527, 'optimal', 'optimal']","[-1.2987758683123204e-13, 1.0000000000003262, 'optimal', 'optimal']","[-9.163675868799038e-14, 1.000000000000364, 'optimal', 'optimal']","[-6.701599222422686e-14, 0.5815423514555675, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1,"[0.13541666666457663, 1.3898148148163962, 'optimal', 'optimal']","[-3.341268270008172e-14, 1.000000000001654, 'optimal', 'optimal']","[-3.7155902391156934e-14, 1.000000000001477, 'optimal', 'optimal']","[-4.099423037077312e-14, 1.0000000000013138, 'optimal', 'optimal']","[-4.48016338784735e-14, 1.0000000000011011, 'optimal', 'optimal']","[-4.5015197329838793e-14, 1.000000000001131, 'optimal', 'optimal']","[-4.885534251009071e-14, 1.000000000001013, 'optimal', 'optimal']","[-5.1015947220511845e-14, 1.0000000000010505, 'optimal', 'optimal']","[-5.178034193858677e-14, 1.0000000000011255, 'optimal', 'optimal']","[-5.0825114996831435e-14, 1.0000000000012637, 'optimal', 'optimal']","[-5.0682729074372436e-14, 1.000000000002347, 'optimal', 'optimal']","[-5.2287144353890336e-14, 1.0000000000000602, 'optimal', 'optimal']","[-5.076690751199818e-14, 1.0000000000001086, 'optimal', 'optimal']","[-4.9114416324662425e-14, 0.9916137157328403, 'optimal', 'optimal']","[-4.774055681351155e-14, 0.8906627590312625, 'optimal', 'optimal']","[-5.120122356696713e-14, 0.8889477322540416, 'optimal', 'optimal']","[-5.004345432909901e-14, 0.8889477322540829, 'optimal', 'optimal']","[-5.029879675384263e-14, 0.8889477322541497, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1,"[1.0499999999868745, 2.4054054054134424, 'optimal', 'optimal']","[0.010324931671623062, 1.0000000000032798, 'optimal', 'optimal']","[-2.502479522484641e-13, 0.9896750684192074, 'optimal', 'optimal']","[-2.732540279891514e-13, 0.3998612396456889, 'optimal', 'optimal']","[-2.9911499810264526e-13, 0.3998612395939052, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1,"[1.294117646962595, 1.7272727272854873, 'optimal', 'optimal']","[0.7492260061750722, 1.0000000000123377, 'optimal', 'optimal']","[-4.467342746356616e-13, 0.20943762120541362, 'optimal', 'optimal']","[-5.788392995614283e-13, 0.20943762120446816, 'optimal', 'optimal']","[-6.296390943595573e-13, 0.20943762120366743, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,1,"[2.29411764703779, 6.375000000067493, 'optimal', 'optimal']","[-4.719044253737752e-13, 1.0000000000034104, 'optimal', 'optimal']","[-3.953576976912091e-13, 1.0000000000028506, 'optimal', 'optimal']","[-4.015078950397554e-13, 1.000000000003093, 'optimal', 'optimal']","[-3.9382808172580935e-13, 1.0000000000033362, 'optimal', 'optimal']","[-3.697826826200375e-13, 1.0000000000020026, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1,"[0.6666666666638441, 1.0000000000037237, 'optimal', 'optimal']","[0.49999999999210454, 1.0000000000001834, 'optimal', 'optimal']","[-1.0602114452185548e-12, 0.5000000000285881, 'optimal', 'optimal']","[-3.070722647328613e-14, 0.5000000000481896, 'optimal', 'optimal']","[-3.244922783242858e-14, 0.500000000003382, 'optimal', 'optimal']","[-3.437269110204481e-14, 0.5000000000028109, 'optimal', 'optimal']","[-3.7420448747923165e-14, 0.5000000000076631, 'optimal', 'optimal']","[-3.918819472633848e-14, 0.42056074766639495, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1,"[1.6666666666646934, 3.575757575817468, 'optimal', 'optimal']","[-1.821071402859167e-14, 0.7142857143012217, 'optimal', 'optimal']","[-3.03441005581245e-14, 0.8888888888993816, 'optimal', 'optimal']","[-3.6883751175837105e-14, 1.0000000000004858, 'optimal', 'optimal']","[-4.2067027905454525e-14, 1.0000000000005502, 'optimal', 'optimal']","[-4.4260759172366254e-14, 1.000000000000441, 'optimal', 'optimal']","[-4.866418570494689e-14, 1.0000000000006823, 'optimal', 'optimal']","[-5.1276788150229504e-14, 1.0000000000007856, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1,"[1.1874999999983622, 3.11538461538554, 'optimal', 'optimal']","[-4.358622007672027e-13, 1.000000000000267, 'optimal', 'optimal']","[-3.485197758476148e-13, 1.0000000000020433, 'optimal', 'optimal']","[-2.942871018812656e-13, 1.0000000000019744, 'optimal', 'optimal']","[-2.6922465132654516e-13, 1.0000000000028166, 'optimal', 'optimal']","[-2.5967001204957663e-13, 1.000000000006293, 'optimal', 'optimal']","[-1.7637302491708823e-13, 0.7145432692340038, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1,"[2.0286764705578384, 6.133333333472212, 'optimal', 'optimal']","[-3.282996648223591e-13, 1.000000000000279, 'optimal', 'optimal']","[-2.521831632770241e-13, 1.0000000000258482, 'optimal', 'optimal']","[-4.184698949140028e-13, 1.0000000000011635, 'optimal', 'optimal']","[-2.574234407099168e-13, 1.0000000000237936, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,"[1.0624999999978928, 2.6428571428973635, 'optimal', 'optimal']","[-1.0285267440323135e-13, 1.0000000000001095, 'optimal', 'optimal']","[-6.325651811593382e-14, 1.0000000000003302, 'optimal', 'optimal']","[-5.70787971312055e-14, 1.0000000000003473, 'optimal', 'optimal']","[-5.136404085209656e-14, 1.0000000000007383, 'optimal', 'optimal']","[-4.49298739817055e-14, 1.0000000000053793, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1,"[0.47499999999977355, 1.7619047619081067, 'optimal', 'optimal']","[-1.2713861775242029e-14, 1.0000000000023814, 'optimal', 'optimal']","[-2.331589206037222e-14, 1.0000000000023364, 'optimal', 'optimal']","[-2.0922839911825256e-14, 1.0000000000013352, 'optimal', 'optimal']","[-2.0609861627389645e-14, 1.0000000000007967, 'optimal', 'optimal']","[-2.0837890882840234e-14, 1.0000000000015816, 'optimal', 'optimal']","[-1.7552854084986897e-14, 1.0000000000027716, 'optimal', 'optimal']","[-1.7537108575449273e-14, 1.0000000000045757, 'optimal', 'optimal']","[-1.6823579666952058e-14, 1.000000000003621, 'optimal', 'optimal']","[-1.602125316233652e-14, 1.0000000000039928, 'optimal', 'optimal']","[-1.6129047536548684e-14, 1.000000000004154, 'optimal', 'optimal']","[-1.6391796702063883e-14, 1.0000000000042752, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1,"[2.2799999999992773, 4.458333333386124, 'optimal', 'optimal']","[-6.940176647909215e-14, 0.49614035087929803, 'optimal', 'optimal']","[-8.28316291640638e-14, 1.0000000000003109, 'optimal', 'optimal']","[-8.766539891703012e-14, 1.0000000000002043, 'optimal', 'optimal']","[-9.349171187064169e-14, 1.0000000000002476, 'optimal', 'optimal']","[-9.092570014394686e-14, 1.0000000000002436, 'optimal', 'optimal']","[-9.067726926684823e-14, 1.000000000000257, 'optimal', 'optimal']","[-8.277962009416353e-14, 1.0000000000003049, 'optimal', 'optimal']","[-7.612875232754398e-14, 1.0000000000007676, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
